Date,CompanyID,Daily_Return,Trading_Volume,Value_at_Risk,Volatility,Liquidity_Ratio,Environmental_Score,Social_Score,Governance_Score,ESG_Combined_Score,Risk_Category,Compliance_Status,Market_Sentiment
2023-04-28,9,0.012,1020770,2.663,15.04,123.18,88.45,71.8,69.09,76.45,High,Compliant,Neutral
2023-04-28,10,0.0138,1026967,2.835,15.4,119.63,80.33,68.09,71.23,73.22,Medium,Compliant,Neutral
2023-04-28,11,0.0131,1174283,2.953,17.68,117.32,87.22,82.23,77.77,82.41,Low,Compliant,Bullish
2023-04-28,12,0.0138,992471,2.949,16.59,130.3,86.5,70.45,74.74,77.23,High,Compliant,Neutral
2023-04-28,13,0.0125,1068364,2.931,15.47,117.9,88.76,74.63,75.38,79.59,Low,Compliant,Bullish
2023-04-28,14,0.0128,1091299,2.814,16.54,133.05,78.38,79.22,84.6,80.73,High,Compliant,Bullish
2023-04-28,15,0.0143,1170916,3.03,15.84,133.01,83.89,69.64,85.18,79.57,Medium,Compliant,Bullish
2023-05-01,1,0.0156,1192577,3.102,15.75,131.38,76.6,68.19,70.2,71.66,Medium,Compliant,Bullish
2023-05-01,2,0.0161,1139760,2.824,18.2,138.14,88.15,84.48,71.52,81.38,Medium,Under Review,Bullish
2023-05-01,3,0.014,1187114,2.674,16.22,125.36,82.59,74.46,81.27,79.44,High,Compliant,Bullish
2023-05-01,4,0.0157,1147436,2.799,15.17,138.84,78.2,86.44,82.95,82.53,Low,Compliant,Bullish
2023-05-01,5,0.0171,1185841,2.708,18.26,116.62,93.65,72.92,80.13,82.23,Low,Compliant,Bullish
2023-05-01,6,0.0157,1130467,2.903,17.68,118.59,89.19,81.6,68.81,79.87,High,Compliant,Bullish
2023-05-01,7,0.0175,994395,2.723,15.88,126.3,94.51,85.94,70.78,83.74,High,Compliant,Neutral
2023-05-01,8,0.0154,1064512,2.905,16.41,131.0,85.42,73.67,85.96,81.68,High,Compliant,Bullish
2023-05-01,9,0.0184,1117823,2.765,17.93,116.57,88.49,71.85,69.06,76.47,Medium,Compliant,Bullish
2023-05-01,10,0.0181,1053725,3.071,16.25,130.35,80.38,68.14,71.21,73.24,Medium,Compliant,Bullish
2023-05-01,11,0.0191,1037089,2.656,16.95,123.68,87.27,82.28,77.74,82.43,Medium,Compliant,Neutral
2023-05-01,12,0.0184,1103314,2.967,16.85,138.61,86.55,70.49,74.72,77.25,Low,Compliant,Bullish
2023-05-01,13,0.0176,1180881,2.743,16.41,129.53,88.8,74.67,75.36,79.61,High,Compliant,Bullish
2023-05-01,14,0.02,985757,2.646,17.21,130.95,78.42,79.27,84.57,80.75,High,Compliant,Neutral
2023-05-01,15,0.0178,1145539,3.158,16.66,140.18,83.93,69.69,85.15,79.59,Very High,Compliant,Bullish
2023-05-02,1,0.0183,1135608,3.044,15.15,135.53,76.64,68.24,70.17,71.68,Medium,Compliant,Bullish
2023-05-02,2,0.02,1188246,2.709,17.82,127.15,88.19,84.53,71.49,81.4,Medium,Compliant,Bullish
2023-05-02,3,0.0205,1181202,3.044,15.47,128.17,82.63,74.51,81.24,79.46,High,Compliant,Bullish
2023-05-02,4,0.0215,1144738,3.015,16.66,132.59,78.24,86.49,82.92,82.55,High,Compliant,Bullish
2023-05-02,5,0.0189,1092303,2.936,17.05,121.08,93.69,72.97,80.11,82.26,High,Compliant,Bullish
2023-05-02,6,0.0215,1023680,2.906,17.48,118.22,89.23,81.64,68.78,79.88,Medium,Compliant,Neutral
2023-05-02,7,0.0216,1098050,3.185,16.49,123.97,94.55,85.99,70.75,83.76,High,Compliant,Bullish
2023-05-02,8,0.019,1146136,2.807,17.59,136.03,85.46,73.72,85.93,81.7,Low,Compliant,Bullish
2023-05-02,9,0.0207,1174687,2.9,15.57,122.62,88.54,71.9,69.03,76.49,Medium,Compliant,Bullish
2023-05-02,10,0.0205,1151800,2.861,17.33,119.37,80.42,68.19,71.18,73.26,Low,Compliant,Bullish
2023-05-02,11,0.0208,1022524,3.125,17.91,121.66,87.31,82.33,77.71,82.45,High,Compliant,Neutral
2023-05-02,12,0.024,1110772,3.213,18.13,133.54,86.59,70.54,74.69,77.27,Medium,Compliant,Bullish
2023-05-02,13,0.0228,1052670,3.175,17.1,131.88,88.85,74.72,75.33,79.63,Low,Compliant,Bullish
2023-05-02,14,0.0234,982467,3.147,16.2,133.82,78.47,79.32,84.54,80.78,Medium,Compliant,Neutral
2023-05-02,15,0.0249,1024246,3.261,15.71,124.39,83.98,69.74,85.12,79.61,Low,Compliant,Neutral
2023-05-03,1,0.0224,1005445,3.091,16.32,139.34,76.68,68.29,70.14,71.7,Low,Compliant,Neutral
2023-05-03,2,0.0246,1164621,3.125,16.99,127.77,88.23,84.57,71.46,81.42,Low,Compliant,Bullish
2023-05-03,3,0.0231,1037435,3.265,15.83,129.39,82.67,74.56,81.22,79.48,Medium,Compliant,Neutral
2023-05-03,4,0.0254,1043309,2.686,18.39,140.64,78.28,86.54,82.9,82.57,Low,Compliant,Neutral
2023-05-03,5,0.0224,1190732,3.061,18.21,141.44,93.73,73.02,80.08,82.28,Low,Under Review,Bullish
2023-05-03,6,0.0263,1064224,3.126,15.3,133.26,89.27,81.69,68.75,79.9,Low,Compliant,Bullish
2023-05-03,7,0.023,983783,3.234,17.09,140.59,94.6,86.04,70.72,83.79,Low,Compliant,Neutral
2023-05-03,8,0.0238,1043778,3.216,17.86,130.2,85.5,73.77,85.9,81.72,Low,Compliant,Neutral
2023-05-03,9,0.0261,1008033,3.193,16.03,124.17,88.58,71.95,69.0,76.51,Medium,Compliant,Neutral
2023-05-03,10,0.0245,1004592,3.257,16.97,124.39,80.46,68.24,71.15,73.28,Medium,Compliant,Neutral
2023-05-03,11,0.0258,999222,3.015,16.58,130.7,87.35,82.38,77.69,82.47,Very High,Compliant,Neutral
2023-05-03,12,0.0252,1111984,2.699,15.88,131.91,86.64,70.59,74.66,77.3,Low,Compliant,Bullish
2023-05-03,13,0.0269,1023961,2.703,17.3,127.66,88.89,74.77,75.3,79.65,High,Compliant,Neutral
2023-05-03,14,0.0245,1061662,3.024,18.58,139.15,78.51,79.37,84.52,80.8,Low,Compliant,Bullish
2023-05-03,15,0.0238,1171211,2.96,16.46,127.36,84.02,69.79,85.09,79.63,Low,Compliant,Bullish
2023-05-04,1,0.0252,1075778,2.971,17.1,123.41,76.72,68.34,70.12,71.73,Low,Compliant,Bullish
2023-05-04,2,0.0263,1183305,2.942,16.35,116.57,88.27,84.63,71.43,81.44,Low,Compliant,Bullish
2023-05-04,3,0.0249,1092199,3.255,18.21,141.47,82.71,74.61,81.19,79.5,Medium,Compliant,Bullish
2023-05-04,4,0.026,1070709,2.921,18.17,137.71,78.32,86.59,82.87,82.59,High,Compliant,Bullish
2023-05-04,5,0.0265,1147726,3.221,15.86,132.33,93.77,73.07,80.05,82.3,High,Compliant,Bullish
2023-05-04,6,0.0248,999844,3.251,18.3,137.91,89.31,81.74,68.73,79.93,Very High,Compliant,Neutral
2023-05-04,7,0.0278,1003566,3.01,15.77,137.41,94.63,86.09,70.69,83.8,High,Compliant,Neutral
2023-05-04,8,0.0296,1126741,2.979,15.59,140.57,85.54,73.82,85.88,81.75,Medium,Compliant,Bullish
2023-05-04,9,0.0257,1090818,3.17,17.48,126.46,88.62,72.0,68.98,76.53,Medium,Compliant,Bullish
2023-05-04,10,0.0283,1157380,3.14,16.58,130.85,80.5,68.29,71.13,73.31,High,Compliant,Bullish
2023-05-04,11,0.0288,1185098,2.912,17.08,119.06,87.39,82.43,77.66,82.49,High,Compliant,Bullish
2023-05-04,12,0.0276,1069758,2.777,17.49,141.51,86.67,70.64,74.64,77.32,Low,Compliant,Bullish
2023-05-04,13,0.0293,1115460,2.876,15.46,142.05,88.93,74.82,75.28,79.68,Medium,Compliant,Bullish
2023-05-04,14,0.0278,1094682,2.797,16.28,136.99,78.55,79.42,84.49,80.82,Medium,Compliant,Bullish
2023-05-04,15,0.0284,1200144,2.897,16.86,128.33,84.06,69.84,85.07,79.66,Medium,Compliant,Bullish
2023-05-05,1,0.0257,1167370,2.878,16.2,129.45,76.76,68.39,70.09,71.75,High,Under Review,Bullish
2023-05-05,2,0.0297,1185217,3.107,15.46,127.88,88.31,84.68,71.41,81.47,Medium,Compliant,Bullish
2023-05-05,3,0.0297,1041403,3.299,15.6,124.21,82.75,74.66,81.16,79.52,Very High,Compliant,Neutral
2023-05-05,4,0.0262,1155089,3.138,18.03,130.31,78.36,86.64,82.84,82.61,High,Compliant,Bullish
2023-05-05,5,0.0282,1044168,3.285,18.41,118.03,93.81,73.12,80.03,82.32,Low,Compliant,Neutral
2023-05-05,6,0.0318,1031898,3.2,15.83,142.37,89.35,81.8,68.7,79.95,Low,Compliant,Neutral
2023-05-05,7,0.0286,1193271,3.167,16.16,127.67,94.67,86.14,70.67,83.83,Low,Compliant,Bullish
2023-05-05,8,0.0291,990693,2.978,17.54,140.74,85.58,73.87,85.85,81.77,High,Compliant,Neutral
2023-05-05,9,0.0316,1198275,2.925,18.57,135.49,88.66,72.05,68.95,76.55,Low,Compliant,Bullish
2023-05-05,10,0.0305,1019499,3.242,16.35,124.24,80.54,68.34,71.1,73.33,Medium,Compliant,Neutral
2023-05-05,11,0.0298,1166639,3.279,18.24,122.5,87.43,82.48,77.63,82.51,Medium,Compliant,Bullish
2023-05-05,12,0.0311,1047600,3.005,17.06,142.59,86.71,70.69,74.61,77.34,High,Compliant,Neutral
2023-05-05,13,0.0315,1064169,2.737,18.59,136.8,88.96,74.87,75.25,79.69,Low,Compliant,Bullish
2023-05-05,14,0.0292,1034945,3.213,15.8,123.26,78.59,79.47,84.46,80.84,Low,Compliant,Neutral
2023-05-05,15,0.0293,1116031,2.906,18.66,118.55,84.1,69.89,85.04,79.68,Low,Compliant,Bullish
2023-05-08,1,0.0288,1064095,2.739,16.85,134.91,76.8,68.44,70.06,71.77,Medium,Compliant,Bullish
2023-05-08,2,0.0322,1132158,3.223,18.6,124.7,88.34,84.73,71.38,81.48,Low,Under Review,Bullish
2023-05-08,3,0.0306,991435,3.049,16.91,122.59,82.78,74.71,81.14,79.54,High,Compliant,Neutral
2023-05-08,4,0.027,1002290,3.152,17.16,135.95,78.4,86.69,82.82,82.64,Low,Compliant,Neutral
2023-05-08,5,0.0316,1010195,3.292,18.1,134.52,93.84,73.18,80.0,82.34,Medium,Compliant,Neutral
2023-05-08,6,0.0293,1080497,3.065,17.82,129.4,89.39,81.85,68.67,79.97,Very High,Compliant,Bullish
2023-05-08,7,0.0269,1167620,3.043,17.47,141.39,94.71,86.19,70.64,83.85,Medium,Compliant,Bullish
2023-05-08,8,0.0297,1183925,2.914,16.79,134.58,85.61,73.92,85.82,81.78,Low,Compliant,Bullish
2023-05-08,9,0.0289,1042723,2.924,18.07,140.15,88.69,72.1,68.92,76.57,High,Compliant,Neutral
2023-05-08,10,0.0316,1115320,3.223,18.61,121.9,80.58,68.39,71.07,73.35,Low,Compliant,Bullish
2023-05-08,11,0.0276,1158139,3.012,15.4,124.68,87.46,82.53,77.61,82.53,Low,Under Review,Bullish
2023-05-08,12,0.0312,1052887,2.839,17.38,119.7,86.75,70.75,74.58,77.36,Low,Compliant,Bullish
2023-05-08,13,0.0295,1079478,2.797,18.33,124.91,89.0,74.93,75.22,79.72,Low,Compliant,Bullish
2023-05-08,14,0.0266,1104930,3.028,17.61,142.28,78.62,79.52,84.44,80.86,Medium,Compliant,Bullish
2023-05-08,15,0.0318,1019514,3.023,18.12,142.07,84.13,69.94,85.01,79.69,Medium,Compliant,Neutral
2023-05-09,1,0.0,905196,2.577,16.19,126.25,76.83,68.49,70.04,71.79,Medium,Compliant,Neutral
2023-05-09,2,0.0003,930720,2.488,15.76,120.52,88.38,84.78,71.36,81.51,Low,Compliant,Neutral
2023-05-09,3,0.0006,1025721,2.326,15.66,126.78,82.82,74.77,81.11,79.57,Medium,Compliant,Neutral
2023-05-09,4,0.0009,915192,2.51,16.41,121.34,78.43,86.75,82.79,82.66,Low,Compliant,Neutral
2023-05-09,5,0.0011,938580,2.712,16.12,108.15,93.88,73.23,79.98,82.36,Low,Compliant,Neutral
2023-05-09,6,0.0013,968397,2.339,15.98,120.13,89.42,81.9,68.65,79.99,Low,Compliant,Neutral
2023-05-09,7,0.0016,916513,2.608,13.79,122.49,94.74,86.24,70.62,83.87,Medium,Compliant,Neutral
2023-05-09,8,0.0019,939462,2.562,14.26,114.5,85.65,73.97,85.8,81.81,Medium,Compliant,Neutral
2023-05-09,9,0.0024,1083734,2.642,15.22,113.02,88.73,72.15,68.9,76.59,Low,Compliant,Bullish
2023-05-09,10,0.0025,905250,2.343,15.68,114.73,80.61,68.44,71.05,73.37,Very High,Compliant,Neutral
2023-05-09,11,0.0027,1032448,2.744,14.47,123.15,87.5,82.58,77.58,82.55,Low,Compliant,Neutral
2023-05-09,12,0.0029,978718,2.584,13.84,111.69,86.78,70.8,74.56,77.38,High,Compliant,Neutral
2023-05-09,13,0.0032,1036651,2.7,14.5,125.52,89.03,74.98,75.2,79.74,Low,Compliant,Neutral
2023-05-09,14,0.0039,1020000,2.399,15.89,118.38,78.65,79.58,84.41,80.88,Medium,Compliant,Neutral
2023-05-09,15,0.0038,946960,2.65,16.22,116.73,84.16,69.99,84.99,79.71,Medium,Compliant,Neutral
2023-05-10,1,0.0046,1072184,2.673,16.33,127.67,76.86,68.55,70.01,71.81,Medium,Compliant,Bullish
2023-05-10,2,0.0044,1001118,2.481,14.73,120.44,88.41,84.83,71.33,81.52,Low,Compliant,Neutral
2023-05-10,3,0.0044,1067600,2.476,14.71,117.39,82.85,74.82,81.09,79.59,Medium,Compliant,Bullish
2023-05-10,4,0.0053,984221,2.617,14.82,129.43,78.46,86.8,82.77,82.68,High,Compliant,Neutral
2023-05-10,5,0.0052,1100499,2.333,14.74,117.18,93.91,73.28,79.95,82.38,High,Compliant,Bullish
2023-05-10,6,0.0057,1057701,2.661,15.62,129.01,89.45,81.95,68.62,80.01,Low,Compliant,Bullish
2023-05-10,7,0.0063,1097114,2.31,14.69,120.49,94.77,86.29,70.59,83.88,Low,Compliant,Bullish
2023-05-10,8,0.0054,1006636,2.387,13.68,113.37,85.68,74.02,85.77,81.82,Low,Compliant,Neutral
2023-05-10,9,0.0057,998649,2.63,14.95,123.14,88.76,72.2,68.87,76.61,Low,Compliant,Neutral
2023-05-10,10,0.0067,1055403,2.344,14.3,115.27,80.64,68.5,71.02,73.39,Low,Compliant,Bullish
2023-05-10,11,0.0064,1080656,2.791,13.72,111.96,87.53,82.63,77.56,82.57,Low,Compliant,Bullish
2023-05-10,12,0.0065,1097686,2.74,15.06,110.51,86.81,70.85,74.53,77.4,High,Compliant,Bullish
2023-05-10,13,0.0065,969363,2.619,14.26,114.27,89.06,75.03,75.17,79.75,Medium,Under Review,Neutral
2023-05-10,14,0.0067,1064813,2.719,15.02,126.21,78.69,79.63,84.39,80.9,High,Compliant,Bullish
2023-05-10,15,0.008,946799,2.756,14.49,128.68,84.19,70.04,84.96,79.73,High,Compliant,Neutral
2023-05-11,1,0.0073,1014289,2.437,15.49,129.27,76.89,68.6,69.98,71.82,Medium,Compliant,Neutral
2023-05-11,2,0.008,940929,2.74,16.67,115.02,88.44,84.89,71.3,81.54,Medium,Compliant,Neutral
2023-05-11,3,0.0084,974782,2.407,15.32,124.46,82.88,74.87,81.06,79.6,Very High,Compliant,Neutral
2023-05-11,4,0.0083,1092399,2.52,15.63,114.1,78.49,86.85,82.74,82.69,Medium,Compliant,Bullish
2023-05-11,5,0.0078,934618,2.596,16.47,123.58,93.94,73.33,79.92,82.4,Medium,Compliant,Neutral
2023-05-11,6,0.0094,1032621,2.678,14.81,129.98,89.48,82.01,68.6,80.03,High,Compliant,Neutral
2023-05-11,7,0.0082,1024859,2.328,14.19,109.58,94.8,86.35,70.56,83.9,Low,Compliant,Neutral
2023-05-11,8,0.0097,929992,2.464,14.55,132.38,85.71,74.08,85.75,81.85,Medium,Compliant,Neutral
2023-05-11,9,0.0102,971465,2.629,14.92,128.59,88.78,72.26,68.85,76.63,Low,Compliant,Neutral
2023-05-11,10,0.0095,1019347,2.501,15.66,127.02,80.67,68.55,71.0,73.41,High,Compliant,Neutral
2023-05-11,11,0.0098,943845,2.718,13.71,125.35,87.56,82.69,77.53,82.59,High,Compliant,Neutral
2023-05-11,12,0.0099,1067554,2.656,16.3,127.27,86.84,70.9,74.51,77.42,Medium,Compliant,Bullish
2023-05-11,13,0.0099,1102288,2.442,13.94,132.71,89.09,75.08,75.15,79.77,Medium,Compliant,Bullish
2023-05-11,14,0.011,949883,2.398,16.46,127.31,78.71,79.68,84.36,80.92,High,Compliant,Neutral
2023-05-11,15,0.0112,944432,2.649,16.61,117.21,84.22,70.1,84.94,79.75,Medium,Compliant,Neutral
2023-05-12,1,0.0102,998610,2.558,16.74,123.57,76.91,68.66,69.96,71.84,Very High,Compliant,Neutral
2023-05-12,2,0.0109,1057806,2.414,16.19,116.89,88.46,84.94,71.28,81.56,Medium,Compliant,Bullish
2023-05-12,3,0.0117,964003,2.496,14.16,132.21,82.9,74.93,81.03,79.62,High,Compliant,Neutral
2023-05-12,4,0.012,911393,2.486,15.89,130.54,78.51,86.91,82.72,82.71,Medium,Compliant,Neutral
2023-05-12,5,0.0111,1016689,2.386,14.36,122.52,93.96,73.39,79.9,82.42,Medium,Compliant,Neutral
2023-05-12,6,0.0111,1100647,2.614,16.48,127.7,89.51,82.06,68.57,80.05,Low,Compliant,Bullish
2023-05-12,7,0.0108,986783,2.728,14.71,130.83,94.83,86.4,70.54,83.92,Low,Compliant,Neutral
2023-05-12,8,0.0125,992774,2.632,14.74,114.74,85.73,74.13,85.72,81.86,High,Compliant,Neutral
2023-05-12,9,0.0107,1103690,2.763,16.55,122.88,88.81,72.31,68.82,76.65,Medium,Compliant,Bullish
2023-05-12,10,0.0118,1048511,2.402,13.79,120.53,80.7,68.6,70.97,73.42,Medium,Compliant,Neutral
2023-05-12,11,0.0112,1053648,2.563,14.35,127.56,87.58,82.74,77.5,82.61,Medium,Compliant,Bullish
2023-05-12,12,0.0112,1022233,2.654,15.05,118.08,86.87,70.96,74.48,77.44,Low,Compliant,Neutral
2023-05-12,13,0.0116,1105590,2.69,15.91,126.08,89.12,75.14,75.12,79.79,Medium,Compliant,Bullish
2023-05-12,14,0.0131,1048062,2.701,15.75,118.69,78.74,79.74,84.33,80.94,Low,Under Review,Neutral
2023-05-12,15,0.0109,1089889,2.719,15.82,111.64,84.25,70.15,84.91,79.77,Very High,Compliant,Bullish
2023-05-15,1,0.0122,1050541,2.68,16.47,111.56,76.94,68.71,69.93,71.86,Medium,Compliant,Bullish
2023-05-15,2,0.0111,1057941,2.391,14.15,111.87,88.49,85.0,71.25,81.58,High,Compliant,Bullish
2023-05-15,3,0.0113,968236,2.705,15.38,109.79,82.93,74.98,81.01,79.64,Medium,Compliant,Neutral
2023-05-15,4,0.012,971041,2.721,16.01,121.93,78.54,86.96,82.69,82.73,Low,Compliant,Neutral
2023-05-15,5,0.0122,1068156,2.862,15.74,125.31,93.99,73.44,79.87,82.43,High,Under Review,Bullish
2023-05-15,6,0.0116,970000,2.706,15.16,112.12,89.53,82.11,68.55,80.06,Low,Compliant,Neutral
2023-05-15,7,0.0118,1023977,2.704,13.85,123.89,94.85,86.46,70.51,83.94,Medium,Compliant,Neutral
2023-05-15,8,0.0112,960749,2.615,13.98,123.56,85.76,74.19,85.7,81.88,Low,Compliant,Neutral
2023-05-15,9,0.0118,1075757,2.8,14.16,112.66,88.84,72.37,68.8,76.67,Medium,Compliant,Bullish
2023-05-15,10,0.0134,932976,2.868,14.85,118.9,80.72,68.66,70.94,73.44,Low,Compliant,Neutral
2023-05-15,11,0.0133,1078643,2.755,14.16,127.43,87.61,82.8,77.48,82.63,High,Compliant,Bullish
2023-05-15,12,0.0118,1032932,2.668,15.11,109.54,86.89,71.01,74.45,77.45,Very High,Compliant,Neutral
2023-05-15,13,0.0124,948919,2.39,14.36,112.72,89.14,75.19,75.09,79.81,High,Compliant,Neutral
2023-05-15,14,0.0132,1020990,2.729,16.2,133.32,78.76,79.79,84.31,80.95,Low,Compliant,Neutral
2023-05-15,15,0.011,968599,2.72,16.49,126.98,84.27,70.21,84.89,79.79,Medium,Compliant,Neutral
2023-05-16,1,0.0129,977061,2.756,15.01,120.46,76.96,68.76,69.91,71.88,High,Compliant,Neutral
2023-05-16,2,0.0132,982911,2.416,15.39,124.5,88.51,85.05,71.23,81.6,Low,Compliant,Neutral
2023-05-16,3,0.011,924676,2.693,16.75,129.77,82.95,75.04,80.98,79.66,Low,Compliant,Neutral
2023-05-16,4,0.0112,1111821,2.506,15.47,129.69,78.56,87.02,82.66,82.75,Low,Compliant,Bullish
2023-05-16,5,0.013,918546,2.75,16.88,117.14,94.01,73.5,79.85,82.45,Medium,Compliant,Neutral
2023-05-16,6,0.0119,1046619,2.478,14.26,121.2,89.55,82.17,68.52,80.08,High,Compliant,Neutral
2023-05-16,7,0.0106,987735,2.71,16.48,124.78,94.87,86.51,70.49,83.96,Medium,Compliant,Neutral
2023-05-16,8,0.0111,1043628,2.507,15.36,111.05,85.78,74.24,85.67,81.9,Medium,Compliant,Neutral
2023-05-16,9,0.0115,985029,2.358,13.9,132.29,88.86,72.42,68.77,76.68,High,Compliant,Neutral
2023-05-16,10,0.012,1049608,2.685,16.83,119.85,80.74,68.71,70.92,73.46,Medium,Compliant,Neutral
2023-05-16,11,0.012,1061043,2.413,16.81,118.36,87.63,82.85,77.45,82.64,Medium,Compliant,Bullish
2023-05-16,12,0.0125,1053371,2.699,15.02,131.41,86.91,71.07,74.43,77.47,Low,Compliant,Bullish
2023-05-16,13,0.0108,936516,2.838,16.78,112.25,89.16,75.25,75.07,79.83,Low,Compliant,Neutral
2023-05-16,14,0.0112,1046893,2.861,14.28,110.34,78.79,79.85,84.28,80.97,Low,Compliant,Neutral
2023-05-16,15,0.0111,970541,2.478,15.94,126.06,84.3,70.26,84.86,79.81,High,Compliant,Neutral
2023-05-17,1,0.0107,919695,2.778,14.44,118.78,76.98,68.82,69.88,71.89,High,Compliant,Neutral
2023-05-17,2,0.0101,998256,2.539,14.61,128.03,88.53,85.11,71.2,81.61,Low,Compliant,Neutral
2023-05-17,3,0.0117,1002226,2.826,16.25,111.12,82.97,75.09,80.96,79.67,Low,Compliant,Neutral
2023-05-17,4,0.0113,1009228,2.767,15.01,118.8,78.58,87.07,82.64,82.76,High,Compliant,Neutral
2023-05-17,5,0.0104,1057691,2.393,13.88,115.2,94.03,73.55,79.82,82.47,Medium,Compliant,Bullish
2023-05-17,6,0.0104,977387,2.568,15.13,127.49,89.57,82.23,68.5,80.1,Low,Compliant,Neutral
2023-05-17,7,0.0095,978860,2.531,14.56,115.04,94.89,86.57,70.46,83.97,Low,Compliant,Neutral
2023-05-17,8,0.01,927234,2.765,15.96,120.67,85.8,74.3,85.65,81.92,Low,Compliant,Neutral
2023-05-17,9,0.0102,1054742,2.569,14.46,129.47,88.88,72.48,68.75,76.7,Medium,Compliant,Bullish
2023-05-17,10,0.0096,1030717,2.712,16.46,131.84,80.76,68.77,70.9,73.48,Low,Compliant,Neutral
2023-05-17,11,0.0104,986464,2.669,14.68,127.16,87.65,82.91,77.43,82.66,Medium,Compliant,Neutral
2023-05-17,12,0.0095,1059011,2.864,15.07,120.03,86.93,71.12,74.4,77.48,Very High,Compliant,Bullish
2023-05-17,13,0.0089,1025037,2.844,14.78,123.52,89.18,75.3,75.05,79.84,Low,Compliant,Neutral
2023-05-17,14,0.0094,1011347,2.577,15.85,126.41,78.81,79.9,84.26,80.99,Low,Compliant,Neutral
2023-05-17,15,0.0082,1020083,2.732,14.18,130.94,84.32,70.32,84.84,79.83,Low,Compliant,Neutral
2023-05-18,1,0.0084,1045707,2.787,15.34,131.29,77.0,68.88,69.86,71.91,Medium,Compliant,Neutral
2023-05-18,2,0.0081,1050700,2.823,14.9,132.34,88.54,85.16,71.18,81.63,Medium,Compliant,Bullish
2023-05-18,3,0.0081,975310,2.388,16.6,129.42,82.99,75.15,80.93,79.69,Low,Compliant,Neutral
2023-05-18,4,0.0085,945283,2.511,14.1,113.26,78.6,87.13,82.62,82.78,Low,Compliant,Neutral
2023-05-18,5,0.0078,948679,2.52,16.43,127.92,94.04,73.61,79.8,82.48,High,Compliant,Neutral
2023-05-18,6,0.0081,1047205,2.579,14.39,129.57,89.59,82.28,68.47,80.11,High,Compliant,Neutral
2023-05-18,7,0.0076,1094964,2.44,14.15,131.13,94.91,86.62,70.44,83.99,Low,Compliant,Bullish
2023-05-18,8,0.007,1000698,2.611,14.5,132.29,85.81,74.35,85.62,81.93,Low,Compliant,Neutral
2023-05-18,9,0.0075,951943,2.698,14.19,122.17,88.89,72.53,68.72,76.71,Medium,Compliant,Neutral
2023-05-18,10,0.0065,1071807,2.611,15.48,125.75,80.78,68.83,70.87,73.49,Low,Compliant,Bullish
2023-05-18,11,0.0063,1087463,2.698,16.93,110.01,87.67,82.96,77.4,82.68,Low,Compliant,Bullish
2023-05-18,12,0.0064,1097454,2.385,13.99,123.77,86.95,71.18,74.38,77.5,High,Compliant,Bullish
2023-05-18,13,0.0059,1041793,2.807,15.3,121.36,89.2,75.36,75.02,79.86,Low,Compliant,Neutral
2023-05-18,14,0.0054,1093771,2.84,15.07,133.31,78.82,79.96,84.24,81.01,High,Compliant,Bullish
2023-05-18,15,0.006,921453,2.672,14.93,131.85,84.33,70.37,84.81,79.84,Medium,Compliant,Neutral
2023-05-19,1,0.0056,940348,2.809,14.91,129.32,77.01,68.93,69.84,71.93,Low,Compliant,Neutral
2023-05-19,2,0.0053,937513,2.417,16.64,111.26,88.56,85.22,71.15,81.64,Medium,Compliant,Neutral
2023-05-19,3,0.0056,1064262,2.764,13.94,119.7,83.0,75.2,80.91,79.7,Medium,Compliant,Bullish
2023-05-19,4,0.005,933132,2.41,16.28,126.89,78.61,87.19,82.59,82.8,Low,Compliant,Neutral
2023-05-19,5,0.0051,1020454,2.56,14.67,110.63,94.06,73.67,79.77,82.5,Low,Compliant,Neutral
2023-05-19,6,0.0042,1015792,2.516,15.07,115.68,89.6,82.34,68.45,80.13,Medium,Compliant,Neutral
2023-05-19,7,0.0044,982863,2.652,15.18,131.62,94.92,86.68,70.41,84.0,Medium,Compliant,Neutral
2023-05-19,8,0.0044,1097398,2.504,14.83,113.12,85.83,74.41,85.6,81.95,Medium,Compliant,Bullish
2023-05-19,9,0.0039,954524,2.679,14.18,111.22,88.91,72.59,68.7,76.73,Low,Compliant,Neutral
2023-05-19,10,0.0038,991893,2.537,14.24,124.17,80.79,68.88,70.85,73.51,Very High,Compliant,Neutral
2023-05-19,11,0.0034,1078275,2.794,14.81,133.13,87.68,83.02,77.38,82.69,Medium,Compliant,Bullish
2023-05-19,12,0.003,926374,2.676,16.43,130.41,86.96,71.24,74.36,77.52,Medium,Compliant,Neutral
2023-05-19,13,0.003,1057934,2.457,14.31,133.86,89.22,75.42,75.0,79.88,Medium,Compliant,Bullish
2023-05-19,14,0.0028,1087453,2.52,16.19,128.46,78.84,80.02,84.21,81.02,Low,Compliant,Bullish
2023-05-19,15,0.0028,1111339,2.786,14.79,120.75,84.35,70.43,84.79,79.86,Very High,Compliant,Bullish
2023-05-22,1,0.0023,1100072,2.545,16.62,133.22,77.02,68.99,69.81,71.94,Low,Compliant,Bullish
2023-05-22,2,0.0024,986284,2.623,15.22,120.52,88.57,85.28,71.13,81.66,High,Compliant,Neutral
2023-05-22,3,0.0022,1041096,2.681,14.43,118.66,83.01,75.26,80.89,79.72,Medium,Compliant,Neutral
2023-05-22,4,0.0017,937054,2.524,16.94,121.08,78.62,87.24,82.57,82.81,High,Under Review,Neutral
